"1" "2" "3" "4"
"1" 1 0 0 0
"2" 0.999937501302074 6.24973958604601e-05 1.30205620659722e-09 9.04224537037037e-15
"3" 0.999875005208261 0.000124989583550347 5.20811631944444e-09 7.2337962962963e-14
"4" 0.999812511718506 0.000187476563232422 1.1718017578125e-08 2.44140625e-13
"5" 0.999750020832755 0.000249958335069444 2.08315972222222e-08 5.78703703703704e-13
"6" 0.999687532550953 0.000312434899224175 3.25486924913194e-08 1.1302806712963e-12
"7" 0.999625046873047 0.000374906255859375 4.6869140625e-08 1.953125e-12
"8" 0.999562563798982 0.000437372405137804 6.37927788628472e-08 3.10149016203704e-12
"9" 0.999500083328704 0.000499833347222222 8.33194444444444e-08 4.62962962962963e-12
"10" 0.999437605462158 0.000562289082275391 1.05448974609375e-07 6.591796875e-12
"11" 0.999375130199291 0.000624739610460069 1.30181206597222e-07 9.04224537037037e-12
"12" 0.999312657540048 0.000687184931939019 1.57515977647569e-07 1.2035228587963e-11
"13" 0.999250187484375 0.000749625046875 1.87453125e-07 1.5625e-11
"14" 0.999187720032217 0.000812059955430772 2.19992485894097e-07 1.98658130787037e-11
"15" 0.999125255183522 0.000874489657769097 2.55133897569444e-07 2.48119212962963e-11
"16" 0.999062792938233 0.000936914154052734 2.92877197265625e-07 3.0517578125e-11
"17" 0.999000333296296 0.000999333444444444 3.33222222222222e-07 3.7037037037037e-11
"18" 0.998937876257659 0.00106174752910699 3.76168809678819e-07 4.44245515046296e-11
"19" 0.998875421822266 0.00112415640820313 4.21716796875e-07 5.2734375e-11
"20" 0.998812969990062 0.00118656008189562 4.69866021050347e-07 6.20207609953704e-11
"21" 0.998750520760995 0.00124895855034722 5.20616319444444e-07 7.2337962962963e-11
"22" 0.99868807413501 0.0013113518137207 5.73967529296875e-07 8.3740234375e-11
"23" 0.998625630112051 0.00137373987217882 6.29919487847222e-07 9.62818287037037e-11
"24" 0.998563188692066 0.00143612272588433 6.88472032335069e-07 1.10016999421296e-10
"25" 0.998500749875 0.001498500375 7.49625e-07 1.25e-10
"26" 0.998438313660798 0.00156087281968858 8.13378228081597e-07 1.41285083912037e-10
"27" 0.998375880049407 0.00162324006011285 8.79731553819444e-07 1.5892650462963e-10
"28" 0.998313449040771 0.00168560209643555 9.48684814453125e-07 1.77978515625e-10
"29" 0.998251020634838 0.00174795892881944 1.02023784722222e-06 1.9849537037037e-10
"30" 0.998188594831552 0.0018103105574273 1.09439048936632e-06 2.20531322337963e-10
"31" 0.99812617163086 0.00187265698242188 1.171142578125e-06 2.44140625e-10
"32" 0.998063751032706 0.00193499820396593 1.25049395073785e-06 2.69377531828704e-10
"33" 0.998001333037037 0.00199733422222222 1.33244444444444e-06 2.96296296296296e-10
"34" 0.997938917643799 0.00205966503735352 1.41699389648438e-06 3.24951171875e-10
"35" 0.997876504852937 0.00212199064952257 1.50414214409722e-06 3.55396412037037e-10
"36" 0.997814094664397 0.00218431105889214 1.59388902452257e-06 3.8768627025463e-10
"37" 0.997751687078125 0.002246626265625 1.686234375e-06 4.21875e-10
"38" 0.997689282094066 0.0023089362698839 1.7811780327691e-06 4.5801685474537e-10
"39" 0.997626879712167 0.0023712410718316 1.87871983506944e-06 4.96166087962963e-10
"40" 0.997564479932373 0.00243354067163086 1.97885961914063e-06 5.36376953125e-10
"41" 0.99750208275463 0.00249583506944444 2.08159722222222e-06 5.78703703703704e-10
"42" 0.997439688178883 0.00255812426543511 2.18693248155382e-06 6.23200593171296e-10
"43" 0.997377296205078 0.00262040825976563 2.294865234375e-06 6.69921875e-10
"44" 0.997314906833161 0.00268268705259874 2.40539531792535e-06 7.18921802662037e-10
"45" 0.997252520063079 0.00274496064409722 2.51852256944444e-06 7.7025462962963e-10
"46" 0.997190135894776 0.00280722903442383 2.63424682617188e-06 8.23974609375e-10
"47" 0.997127754328197 0.00286949222374132 2.75256792534722e-06 8.8013599537037e-10
"48" 0.99706537536329 0.00293175021221246 2.87348570421007e-06 9.38793041087963e-10
"49" 0.997002999 0.002994003 2.997e-06 1e-09
"50" 0.996940625238272 0.00305625058726671 3.1231106499566e-06 1.0638111255787e-09
"51" 0.996878254078053 0.00311849297417535 3.25181749131944e-06 1.1302806712963e-09
"52" 0.996815885519287 0.00318073016088867 3.38312036132813e-06 1.199462890625e-09
"53" 0.996753519561921 0.00324296214756944 3.51701909722222e-06 1.27141203703704e-09
"54" 0.996691156205901 0.00330518893438043 3.65351353624132e-06 1.34618236400463e-09
"55" 0.996628795451172 0.00336741052148438 3.792603515625e-06 1.423828125e-09
"56" 0.99656643729768 0.00342962690904405 3.93428887261285e-06 1.50440357349537e-09
"57" 0.99650408174537 0.00349183809722222 4.07856944444444e-06 1.58796296296296e-09
"58" 0.996441728794189 0.00355404408618164 4.22544506835937e-06 1.674560546875e-09
"59" 0.996379378444083 0.00361624487608507 4.37491558159722e-06 1.7642505787037e-09
"60" 0.996317030694996 0.00367844046709527 4.52698082139757e-06 1.8570873119213e-09
"61" 0.996254685546875 0.003740630859375 4.681640625e-06 1.953125e-09
"62" 0.996192342999665 0.00380281605308702 4.8388948296441e-06 2.05241789641204e-09
"63" 0.996130003053313 0.0038649960483941 4.99874327256944e-06 2.15502025462963e-09
"64" 0.996067665707764 0.00392717084545898 5.16118579101563e-06 2.260986328125e-09
"65" 0.996005330962963 0.00398934044444444 5.32622222222222e-06 2.37037037037037e-09
"66" 0.995942998818857 0.00405150484551324 5.49385240342882e-06 2.48322663483796e-09
"67" 0.99588066927539 0.00411366404882813 5.664076171875e-06 2.599609375e-09
"68" 0.99581834233251 0.00417581805455187 5.83689336480035e-06 2.7195728443287e-09
"69" 0.995756017990162 0.00423796686284722 6.01230381944444e-06 2.8431712962963e-09
"70" 0.995693696248291 0.00430011047387695 6.19030737304687e-06 2.970458984375e-09
"71" 0.995631377106843 0.00436224888780382 6.37090386284722e-06 3.10149016203704e-09
"72" 0.995569060565765 0.00442438210479058 6.55409312608507e-06 3.23631908275463e-09
"73" 0.995506746625 0.004486510125 6.739875e-06 3.375e-09
"74" 0.995444435284496 0.00454863294859483 6.9282493218316e-06 3.51758716724537e-09
"75" 0.995382126544199 0.00461075057573785 7.11921592881944e-06 3.66413483796296e-09
"76" 0.995319820404053 0.0046728630065918 7.31277465820313e-06 3.814697265625e-09
"77" 0.995257516864004 0.00473497024131944 7.50892534722222e-06 3.9693287037037e-09
"78" 0.995195215924 0.00479707228008355 7.70766783311632e-06 4.1280834056713e-09
"79" 0.995132917583984 0.00485916912304687 7.909001953125e-06 4.291015625e-09
"80" 0.995070621843904 0.00492126077037218 8.11292754448785e-06 4.45817961516204e-09
"81" 0.995008328703704 0.00498334722222222 8.31944444444444e-06 4.62962962962963e-09
"82" 0.99494603816333 0.00504542847875977 8.52855249023437e-06 4.805419921875e-09
"83" 0.994883750222728 0.00510750454014757 8.74025151909722e-06 4.98560474537037e-09
"84" 0.994821464881845 0.00516957540654839 8.95454136827257e-06 5.17023835358796e-09
"85" 0.994759182140625 0.005231641078125 9.171421875e-06 5.359375e-09
"86" 0.994696901999014 0.00529370155504015 9.3908928765191e-06 5.5530689380787e-09
"87" 0.994634624456959 0.0053557568374566 9.61295421006944e-06 5.7513744212963e-09
"88" 0.994572349514404 0.00541780692553711 9.83760571289063e-06 5.954345703125e-09
"89" 0.994510077171296 0.00547985181944444 1.00648472222222e-05 6.16203703703704e-09
"90" 0.994447807427581 0.00554189151934136 1.02946785753038e-05 6.37450267650463e-09
"91" 0.994385540283203 0.00560392602539062 1.0527099609375e-05 6.591796875e-09
"92" 0.99432327573811 0.00566595533775499 1.07621101616753e-05 6.81397388599537e-09
"93" 0.994261013792246 0.00572797945659722 1.09997100694444e-05 7.04108796296296e-09
"94" 0.994198754445557 0.00578999838208008 1.12398991699219e-05 7.273193359375e-09
"95" 0.994136497697989 0.00585201211436632 1.14826773003472e-05 7.5103443287037e-09
"96" 0.994074243549488 0.00591402065361871 1.17280442979601e-05 7.75259512442129e-09
"97" 0.994011992 0.005976024 1.1976e-05 8e-09
"98" 0.99394974304947 0.00603802215367296 1.22265442437066e-05 8.25261320891203e-09
"99" 0.993887496697844 0.00610001511480035 1.24796768663194e-05 8.51048900462963e-09
"100" 0.993825252945068 0.00616200288354492 1.27353977050781e-05 8.773681640625e-09
"101" 0.993763011791088 0.00622398546006944 1.29937065972222e-05 9.04224537037037e-09
"102" 0.993700773235849 0.00628596284453668 1.32546033799913e-05 9.31623444733796e-09
"103" 0.993638537279297 0.00634793503710938 1.3518087890625e-05 9.595703125e-09
"104" 0.993576303921378 0.0064099020379503 1.37841599663628e-05 9.8807056568287e-09
"105" 0.993514073162037 0.00647186384722222 1.40528194444444e-05 1.01712962962963e-08
"106" 0.993451845001221 0.00653382046508789 1.43240661621094e-05 1.0467529296875e-08
"107" 0.993389619438874 0.00659577189171007 1.45978999565972e-05 1.0769458912037e-08
"108" 0.993327396474944 0.00665771812725152 1.48743206651476e-05 1.10771393952546e-08
"109" 0.993265176109375 0.006719659171875 1.5153328125e-05 1.1390625e-08
"110" 0.993202958342113 0.00678159502574327 1.54349221733941e-05 1.17099699797454e-08
"111" 0.993140743173105 0.0068435256890191 1.57191026475694e-05 1.2035228587963e-08
"112" 0.993078530602295 0.00690545116186523 1.60058693847656e-05 1.2366455078125e-08
"113" 0.99301632062963 0.00696737144444444 1.62952222222222e-05 1.27037037037037e-08
"114" 0.992954113255055 0.00702928653691949 1.65871609971788e-05 1.30470287181713e-08
"115" 0.992891908478516 0.00709119643945313 1.6881685546875e-05 1.3396484375e-08
