"1" "2" "3" "4"
"1" 1 0 0 0
"2" 0.999921877034487 7.81209310425652e-05 2.03445222642687e-09 1.76606354890046e-14
"3" 0.99984375813788 0.000156233724382189 8.1375969780816e-09 1.41285083912037e-13
"4" 0.99976564331007 0.000234338380336761 1.83091163635254e-08 4.76837158203125e-13
"5" 0.999687532550953 0.000312434899224175 3.25486924913194e-08 1.1302806712963e-12
"6" 0.999609425860423 0.000390523281362322 5.0856007470025e-08 2.20757943612558e-12
"7" 0.999531323238373 0.000468603527069092 7.32307434082031e-08 3.814697265625e-12
"8" 0.999453224684697 0.000546675636662377 9.96725824144151e-08 6.05759797272859e-12
"9" 0.999375130199291 0.00062473961046007 1.30181206597222e-07 9.04224537037037e-12
"10" 0.999297039782047 0.00070279544878006 1.64756298065186e-07 1.28746032714844e-11
"11" 0.99921895343286 0.00078084315194024 2.03397538926866e-07 1.76606354890046e-11
"12" 0.999140871151624 0.000858882720258501 2.46104611290826e-07 2.35063058358652e-11
"13" 0.999062792938232 0.000936914154052734 2.92877197265625e-07 3.0517578125e-11
"14" 0.99898471879258 0.00101493745364083 3.43714978959825e-07 3.88004161693432e-11
"15" 0.99890664871456 0.00109295261934068 3.98617638481988e-07 4.84607837818287e-11
"16" 0.998828582704067 0.00117095965147018 4.57584857940674e-07 5.96046447753906e-11
"17" 0.998750520760995 0.00124895855034722 5.20616319444444e-07 7.23379629629629e-11
"18" 0.998672462885239 0.00132694931628969 5.87711705101861e-07 8.67667021574797e-11
"19" 0.998594409076691 0.00140493194961548 6.58870697021484e-07 1.02996826171875e-10
"20" 0.998516359335246 0.00148290645064248 7.34092977311876e-07 1.21134298819083e-10
"21" 0.998438313660798 0.00156087281968859 8.13378228081597e-07 1.41285083912037e-10
"22" 0.998360272053242 0.00163883105707169 8.96726131439209e-07 1.63555145263672e-10
"23" 0.99828223451247 0.00171678116310967 9.84136369493273e-07 1.88050446686921e-10
"24" 0.998204201038378 0.00179472313812044 1.07560862435235e-06 2.14876951994719e-10
"25" 0.998126171630859 0.00187265698242188 1.171142578125e-06 2.44140625e-10
"26" 0.998048146289808 0.00195058269633187 1.27073791291979e-06 2.75947429515697e-10
"27" 0.997970125015118 0.00202850028016832 1.37439431084527e-06 3.10403329354745e-10
"28" 0.997892107806683 0.00210640973424911 1.48211145401001e-06 3.47614288330078e-10
"29" 0.997814094664397 0.00218431105889214 1.59388902452257e-06 3.8768627025463e-10
"30" 0.997736085588155 0.0022622042544153 1.70972670449151e-06 4.30725238941334e-10
"31" 0.99765808057785 0.00234008932113647 1.82962417602539e-06 4.76837158203125e-10
"32" 0.997580079633377 0.00241796625937356 1.95358112123277e-06 5.26127991852937e-10
"33" 0.99750208275463 0.00249583506944444 2.08159722222222e-06 5.78703703703703e-10
"34" 0.997424089941502 0.00257369575166702 2.2136721611023e-06 6.3467025756836e-10
"35" 0.997346101193887 0.00265154830635918 2.34980561998155e-06 6.94133617259838e-10
"36" 0.997268116511681 0.00272939273383882 2.48999728096856e-06 7.57199746591074e-10
"37" 0.997190135894775 0.00280722903442383 2.63424682617188e-06 8.23974609375e-10
"38" 0.997112159343066 0.00288505720843209 2.78255393770006e-06 8.94564169424551e-10
"39" 0.997034186856447 0.0029628772561815 2.93491829766168e-06 9.69074390552662e-10
"40" 0.996956218434811 0.00304068917798996 3.09133958816528e-06 1.04761123657227e-09
"41" 0.996878254078053 0.00311849297417535 3.25181749131944e-06 1.1302806712963e-09
"42" 0.996800293786067 0.00319628864505556 3.41635168923272e-06 1.21718865853769e-09
"43" 0.996722337558746 0.00327407619094849 3.58494186401367e-06 1.30844116210938e-09
"44" 0.996644385395986 0.00335185561217202 3.75758769777086e-06 1.40414414582429e-09
"45" 0.99656643729768 0.00342962690904405 3.93428887261285e-06 1.50440357349537e-09
"46" 0.996488493263722 0.00350739008188248 4.11504507064819e-06 1.60932540893555e-09
"47" 0.996410553294005 0.00358514513100518 4.29985597398546e-06 1.71901561595775e-09
"48" 0.996332617388425 0.00366289205673006 4.48872126473321e-06 1.83358015837493e-09
"49" 0.996254685546875 0.003740630859375 4.681640625e-06 1.953125e-09
"50" 0.996176757769249 0.0038183615392579 4.8786137368944e-06 2.0777561046459e-09
"51" 0.996098834055442 0.00389608409669664 5.07964028252496e-06 2.20757943612558e-09
"52" 0.996020914405346 0.00397379853200912 5.28471994400024e-06 2.34270095825195e-09
"53" 0.995942998818857 0.00405150484551324 5.49385240342882e-06 2.48322663483796e-09
"54" 0.995865087295868 0.00412920303752687 5.70703734291924e-06 2.62926242969654e-09
"55" 0.995787179836273 0.00420689310836792 5.92427444458008e-06 2.78091430664062e-09
"56" 0.995709276439967 0.00428457505835427 6.14556339051988e-06 2.93828822948314e-09
"57" 0.995631377106843 0.00436224888780382 6.37090386284722e-06 3.10149016203704e-09
"58" 0.995553481836796 0.00443991459703445 6.60029554367065e-06 3.27062606811523e-09
"59" 0.995475590629719 0.00451757218636407 6.83373811509874e-06 3.44580191153067e-09
"60" 0.995397703485507 0.00459522165611055 7.07123125924004e-06 3.62712365609628e-09
"61" 0.995319820404053 0.0046728630065918 7.31277465820313e-06 3.814697265625e-09
"62" 0.995241941385251 0.0047504962381257 7.55836799409654e-06 4.00862870392976e-09
"63" 0.995164066428997 0.00482812135103014 7.80801094902886e-06 4.20902393482349e-09
"64" 0.995086195535183 0.00490573834562302 8.06170320510864e-06 4.41598892211914e-09
"65" 0.995008328703704 0.00498334722222222 8.31944444444444e-06 4.62962962962963e-09
"66" 0.994930465934453 0.00506094798114565 8.58123434914483e-06 4.8500520211679e-09
"67" 0.994852607227325 0.00513854062271118 8.84707260131836e-06 5.07736206054688e-09
"68" 0.994774752582214 0.00521612514723672 9.11695888307359e-06 5.3116657115795e-09
"69" 0.994696901999015 0.00529370155504015 9.3908928765191e-06 5.5530689380787e-09
"70" 0.994619055477619 0.00537126984643936 9.66887426376343e-06 5.80167770385742e-09
"71" 0.994541213017923 0.00544883002175225 9.95090272691515e-06 6.05759797272859e-09
"72" 0.99446337461982 0.00552638208129671 1.02369779480828e-05 6.32093570850513e-09
"73" 0.994385540283203 0.00560392602539063 1.0527099609375e-05 6.591796875e-09
"74" 0.994307710007967 0.00568146185435189 1.08212673929003e-05 6.87028743602611e-09
"75" 0.994229883794008 0.0057589895684984 1.11194809807671e-05 7.15651335539641e-09
"76" 0.994152061641217 0.00583650916814804 1.14217400550842e-05 7.45058059692383e-09
"77" 0.994074243549488 0.00591402065361871 1.17280442979601e-05 7.7525951244213e-09
"78" 0.993996429518717 0.00599152402522829 1.20383933915032e-05 8.06266290170175e-09
"79" 0.993918619548798 0.00606901928329468 1.23527870178223e-05 8.38088989257812e-09
"80" 0.993840813639623 0.00614650642813577 1.26712248590257e-05 8.70738206086335e-09
"81" 0.993763011791088 0.00622398546006945 1.29937065972222e-05 9.04224537037037e-09
"82" 0.993685214003086 0.0063014563794136 1.33202319145203e-05 9.38558578491211e-09
"83" 0.993607420275511 0.00637891918648614 1.36508004930284e-05 9.7375092683015e-09
"84" 0.993529630608259 0.00645637388160494 1.39854120148553e-05 1.00981217843515e-08
"85" 0.99345184500122 0.00653382046508789 1.43240661621094e-05 1.0467529296875e-08
"86" 0.993374063454292 0.00661125893725289 1.46667626168993e-05 1.0845837769685e-08
"87" 0.993296285967368 0.00668868929841783 1.50135010613335e-05 1.12331531665943e-08
"88" 0.99321851254034 0.0067661115489006 1.53642811775208e-05 1.1629581451416e-08
"89" 0.993140743173105 0.0068435256890191 1.57191026475694e-05 1.2035228587963e-08
"90" 0.993062977865555 0.0069209317190912 1.60779651535882e-05 1.24502005400481e-08
"91" 0.992985216617584 0.00699832963943481 1.64408683776855e-05 1.28746032714844e-08
"92" 0.992907459429087 0.00707571945036782 1.68078120019701e-05 1.33085427460847e-08
"93" 0.992829706299959 0.00715310115220812 1.71787957085503e-05 1.3752124927662e-08
